ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,timestamp,occupanct_rate,occupancy_rate,price,vehicle_weight,traffic_level_encoded,raw_demand,normalized_demand,price_model2
17171,Shopping,1920,26.15050395,91.73353109,1300,cycle,average,6,0,2016-10-10 11:30:00,0.6770833333333334,0.6770833333333334,10.0,0.5,1,5.4125000000000005,0.4455632872453301,12.22781643622665
15859,Others-CCCPS98,3103,26.14749998,91.72797778,1068,bike,high,8,0,2016-10-10 11:30:00,0.3441830486625846,0.3441830486625846,10.0,1.0,2,6.413019658395101,0.5264941635282794,12.632470817641398
4051,BHMMBMMBX01,687,20.0000347,78.00000286,526,car,average,5,0,2016-10-10 11:30:00,0.7656477438136827,0.7656477438136827,10.0,1.5,1,5.318777292576419,0.437982165999229,12.189910829996144
6675,BHMNCPNST01,485,26.14004753,91.73097233,331,car,average,5,0,2016-10-10 11:30:00,0.6824742268041237,0.6824742268041237,10.0,1.5,1,5.218969072164949,0.4299087946562821,12.14954397328141
14547,Others-CCCPS8,1322,26.14754886,91.72799519,626,car,average,5,0,2016-10-10 11:30:00,0.4735249621785174,0.4735249621785174,10.0,1.5,1,4.9682299546142215,0.40962679786439066,12.048133989321954
10611,Others-CCCPS119a,2803,26.14754061,91.72797041,458,car,average,6,0,2016-10-10 11:30:00,0.163396361041741,0.163396361041741,10.0,1.5,1,5.39607563325009,0.44423473924299006,12.22117369621495
6676,BHMNCPNST01,485,26.14004753,91.73097233,330,truck,high,7,0,2016-10-10 11:44:00,0.6804123711340206,0.6804123711340206,10.0,2.0,2,6.616494845360825,0.542953035720144,12.71476517860072
14548,Others-CCCPS8,1322,26.14754886,91.72799519,641,cycle,average,6,0,2016-10-10 11:57:00,0.4848714069591528,0.4848714069591528,10.0,0.5,1,5.181845688350984,0.4269059271389445,12.134529635694722
9300,Others-CCCPS105a,2009,26.14747299,91.72804914,1178,car,average,6,0,2016-10-10 11:57:00,0.5863613738178198,0.5863613738178198,10.0,1.5,1,5.903633648581385,0.4852905192074604,12.426452596037302
7988,Broad Street,690,26.13795775,91.74099445,615,car,average,6,0,2016-10-10 11:57:00,0.8913043478260869,0.8913043478260869,10.0,1.5,1,6.269565217391305,0.5148902999562823,12.57445149978141
116,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,average,4,0,2016-10-10 11:57:00,0.2755632582322357,0.2755632582322357,10.0,1.5,1,3.930675909878683,0.32570025296665306,11.628501264833266
2740,BHMEURBRD01,470,26.14901995,91.7395035,407,car,high,7,0,2016-10-10 11:57:00,0.8659574468085106,0.8659574468085106,10.0,1.5,2,6.539148936170212,0.5366966147141453,12.683483073570727
11924,Others-CCCPS135a,3883,26.14749943,91.72800489,2992,truck,average,7,0,2016-10-10 11:57:00,0.7705382436260623,0.7705382436260623,10.0,2.0,1,7.224645892351275,0.5921456695003532,12.960728347501767
1428,BHMBCCTHL01,387,26.14449459,91.73620513,255,car,average,5,0,2016-10-10 11:57:00,0.6589147286821705,0.6589147286821705,10.0,1.5,1,5.190697674418605,0.4276219540388518,12.138109770194259
4052,BHMMBMMBX01,687,20.0000347,78.00000286,537,car,average,6,0,2016-10-10 11:57:00,0.7816593886462883,0.7816593886462883,10.0,1.5,1,6.137991266375547,0.5042474354584514,12.521237177292257
10612,Others-CCCPS119a,2803,26.14754061,91.72797041,471,car,average,6,0,2016-10-10 11:57:00,0.16803424901890832,0.16803424901890832,10.0,1.5,1,5.40164109882269,0.44468492330677506,12.223424616533876
13236,Others-CCCPS202,2937,26.14749053,91.72799688,1193,cycle,average,5,0,2016-10-10 11:57:00,0.4061967994552264,0.4061967994552264,10.0,0.5,1,4.287436159346272,0.3545581763168545,11.772790881584271
17172,Shopping,1920,26.15050395,91.73353109,1324,bike,average,6,0,2016-10-10 11:57:00,0.6895833333333333,0.6895833333333333,10.0,1.0,1,5.7275,0.4710432723862736,12.355216361931367
15860,Others-CCCPS98,3103,26.14749998,91.72797778,1081,car,high,9,0,2016-10-10 11:57:00,0.3483725427006123,0.3483725427006123,10.0,1.5,2,7.518047051240735,0.6158785494014295,13.079392747007148
5364,BHMNCPHST01,1200,26.14001386,91.73099967,726,bike,high,8,0,2016-10-10 11:57:00,0.605,0.605,10.0,1.0,2,6.726,0.5518107808409786,12.759053904204894
5365,BHMNCPHST01,1200,26.14001386,91.73099967,717,truck,high,8,0,2016-10-10 12:30:00,0.5975,0.5975,10.0,2.0,2,7.317,0.5996160862958917,12.998080431479458
10613,Others-CCCPS119a,2803,26.14754061,91.72797041,491,car,high,8,0,2016-10-10 12:30:00,0.17516946129147343,0.17516946129147343,10.0,1.5,2,6.510203353549768,0.5343552400631457,12.67177620031573
7989,Broad Street,690,26.13795775,91.74099445,624,car,high,9,0,2016-10-10 12:30:00,0.9043478260869565,0.9043478260869565,10.0,1.5,2,8.185217391304349,0.6698451854372997,13.349225927186499
2741,BHMEURBRD01,470,26.14901995,91.7395035,414,car,high,8,0,2016-10-10 12:30:00,0.8808510638297873,0.8808510638297873,10.0,1.5,2,7.357021276595745,0.6028533610037684,13.014266805018842
14549,Others-CCCPS8,1322,26.14754886,91.72799519,657,car,high,8,0,2016-10-10 12:30:00,0.4969742813918306,0.4969742813918306,10.0,1.5,2,6.896369137670197,0.5655917430514928,12.827958715257463
15861,Others-CCCPS98,3103,26.14749998,91.72797778,1093,car,high,10,0,2016-10-10 12:30:00,0.35223976796648404,0.35223976796648404,10.0,1.5,2,8.322687721559781,0.6809650012221536,13.404825006110768
6677,BHMNCPNST01,485,26.14004753,91.73097233,326,truck,high,7,0,2016-10-10 12:30:00,0.6721649484536083,0.6721649484536083,10.0,2.0,2,6.606597938144331,0.5421524863588184,12.710762431794091
13237,Others-CCCPS202,2937,26.14749053,91.72799688,1221,car,high,10,0,2016-10-10 12:30:00,0.4157303370786517,0.4157303370786517,10.0,1.5,2,8.398876404494382,0.6871278155366988,13.435639077683494
11925,Others-CCCPS135a,3883,26.14749943,91.72800489,3014,car,high,11,0,2016-10-10 12:30:00,0.7762039660056658,0.7762039660056658,10.0,1.5,2,9.6314447592068,0.786828842086761,13.934144210433805
117,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,high,6,0,2016-10-10 12:30:00,0.29636048526863085,0.29636048526863085,10.0,1.5,2,5.0556325823223585,0.41669669518274854,12.083483475913743
17173,Shopping,1920,26.15050395,91.73353109,1331,car,high,9,0,2016-10-10 12:30:00,0.6932291666666667,0.6932291666666667,10.0,1.5,2,7.931875,0.6493526128468047,13.246763064234024
4053,BHMMBMMBX01,687,20.0000347,78.00000286,547,cycle,average,6,0,2016-10-10 12:30:00,0.7962154294032023,0.7962154294032023,10.0,0.5,1,5.555458515283843,0.45712703596026233,12.28563517980131
9301,Others-CCCPS105a,2009,26.14747299,91.72804914,1204,car,average,7,0,2016-10-10 12:30:00,0.5993031358885017,0.5993031358885017,10.0,1.5,1,6.719163763066202,0.5512578055536989,12.756289027768496
1429,BHMBCCTHL01,387,26.14449459,91.73620513,271,car,high,7,0,2016-10-10 12:30:00,0.7002583979328165,0.7002583979328165,10.0,1.5,2,6.34031007751938,0.5206127697494933,12.603063848747468
17174,Shopping,1920,26.15050395,91.73353109,1335,car,high,8,0,2016-10-10 13:04:00,0.6953125,0.6953125,10.0,1.5,2,7.134375,0.5848437615772732,12.924218807886367
15862,Others-CCCPS98,3103,26.14749998,91.72797778,1091,car,high,8,0,2016-10-10 13:04:00,0.3515952304221721,0.3515952304221721,10.0,1.5,2,6.721914276506606,0.5514802914000209,12.757401457000103
2742,BHMEURBRD01,470,26.14901995,91.7395035,412,car,high,7,0,2016-10-10 13:04:00,0.8765957446808511,0.8765957446808511,10.0,1.5,2,6.551914893617022,0.5377292382254298,12.688646191127148
4054,BHMMBMMBX01,687,20.0000347,78.00000286,554,car,high,7,0,2016-10-10 13:04:00,0.8064046579330422,0.8064046579330422,10.0,1.5,2,6.46768558951965,0.5309160273783409,12.654580136891704
1430,BHMBCCTHL01,387,26.14449459,91.73620513,293,bike,average,5,0,2016-10-10 13:04:00,0.7571059431524548,0.7571059431524548,10.0,1.0,1,5.008527131782945,0.4128863898500448,12.064431949250224
14550,Others-CCCPS8,1322,26.14754886,91.72799519,684,car,high,8,0,2016-10-10 13:04:00,0.5173978819969742,0.5173978819969742,10.0,1.5,2,6.920877458396369,0.5675741927274685,12.837870963637341
10614,Others-CCCPS119a,2803,26.14754061,91.72797041,504,cycle,high,8,0,2016-10-10 13:04:00,0.17980734926864075,0.17980734926864075,10.0,0.5,2,5.915768819122369,0.48627211909656226,12.431360595482811
7990,Broad Street,690,26.13795775,91.74099445,625,car,high,8,0,2016-10-10 13:04:00,0.9057971014492754,0.9057971014492754,10.0,1.5,2,7.3869565217391315,0.6052747883099397,13.026373941549698
9302,Others-CCCPS105a,2009,26.14747299,91.72804914,1238,car,high,9,0,2016-10-10 13:04:00,0.6162269785963166,0.6162269785963166,10.0,1.5,2,7.83947237431558,0.6418782714835566,13.209391357417783
11926,Others-CCCPS135a,3883,26.14749943,91.72800489,3024,car,high,10,0,2016-10-10 13:04:00,0.7787792943600309,0.7787792943600309,10.0,1.5,2,8.834535153232038,0.7223677471060875,13.611838735530437
118,BHMBCCMKT01,577,26.14453614,91.73617216,176,truck,average,5,0,2016-10-10 13:04:00,0.3050259965337955,0.3050259965337955,10.0,2.0,1,5.066031195840555,0.41753782698570113,12.087689134928505
5366,BHMNCPHST01,1200,26.14001386,91.73099967,715,car,high,8,0,2016-10-10 13:04:00,0.5958333333333333,0.5958333333333333,10.0,1.5,2,7.015000000000001,0.5751876560972728,12.875938280486366
13238,Others-CCCPS202,2937,26.14749053,91.72799688,1244,car,high,9,0,2016-10-10 13:04:00,0.42356145726932243,0.42356145726932243,10.0,1.5,2,7.608273748723187,0.6231768824527606,13.115884412263803
6678,BHMNCPNST01,485,26.14004753,91.73097233,326,car,high,7,0,2016-10-10 13:04:00,0.6721649484536083,0.6721649484536083,10.0,1.5,2,6.30659793814433,0.5178858338436341,12.58942916921817
7991,Broad Street,690,26.13795775,91.74099445,603,cycle,high,8,0,2016-10-10 13:30:00,0.8739130434782608,0.8739130434782608,10.0,0.5,2,6.748695652173914,0.5536466058573447,12.768233029286725
11927,Others-CCCPS135a,3883,26.14749943,91.72800489,2988,car,high,10,0,2016-10-10 13:30:00,0.7695081122843163,0.7695081122843163,10.0,1.5,2,8.82340973474118,0.721467824890742,13.60733912445371
10615,Others-CCCPS119a,2803,26.14754061,91.72797041,505,bike,high,8,0,2016-10-10 13:30:00,0.180164109882269,0.180164109882269,10.0,1.0,2,6.216196931858723,0.5105734011551146,12.552867005775571
13239,Others-CCCPS202,2937,26.14749053,91.72799688,1219,truck,high,9,0,2016-10-10 13:30:00,0.4150493701055499,0.4150493701055499,10.0,2.0,2,7.89805924412666,0.646617295522416,13.23308647761208
119,BHMBCCMKT01,577,26.14453614,91.73617216,172,car,high,6,0,2016-10-10 13:30:00,0.29809358752166376,0.29809358752166376,10.0,1.5,2,5.057712305025998,0.4168649215433391,12.084324607716695
14551,Others-CCCPS8,1322,26.14754886,91.72799519,689,car,high,8,0,2016-10-10 13:30:00,0.5211800302571861,0.5211800302571861,10.0,1.5,2,6.925416036308624,0.5679413130378345,12.839706565189173
5367,BHMNCPHST01,1200,26.14001386,91.73099967,715,car,high,8,0,2016-10-10 13:30:00,0.5958333333333333,0.5958333333333333,10.0,1.5,2,7.015000000000001,0.5751876560972728,12.875938280486366
2743,BHMEURBRD01,470,26.14901995,91.7395035,406,cycle,high,7,0,2016-10-10 13:30:00,0.8638297872340426,0.8638297872340426,10.0,0.5,2,5.936595744680852,0.48795678498152,12.4397839249076
1431,BHMBCCTHL01,387,26.14449459,91.73620513,293,car,high,7,0,2016-10-10 13:30:00,0.7571059431524548,0.7571059431524548,10.0,1.5,2,6.408527131782947,0.5261307682542382,12.63065384127119
6679,BHMNCPNST01,485,26.14004753,91.73097233,323,bike,high,7,0,2016-10-10 13:30:00,0.6659793814432989,0.6659793814432989,10.0,1.0,2,5.999175257731959,0.4930187693074555,12.465093846537275
17175,Shopping,1920,26.15050395,91.73353109,1327,car,high,9,0,2016-10-10 13:30:00,0.6911458333333333,0.6911458333333333,10.0,1.5,2,7.929375,0.6491503907425116,13.24575195371256
15863,Others-CCCPS98,3103,26.14749998,91.72797778,1082,car,average,5,0,2016-10-10 13:30:00,0.34869481147276826,0.34869481147276826,10.0,1.5,1,4.818433773767321,0.3975099583020125,11.987549791510062
9303,Others-CCCPS105a,2009,26.14747299,91.72804914,1236,car,high,8,0,2016-10-10 13:30:00,0.6152314584370333,0.6152314584370333,10.0,1.5,2,7.03827775012444,0.577070566342623,12.885352831713115
4055,BHMMBMMBX01,687,20.0000347,78.00000286,547,car,high,8,0,2016-10-10 13:30:00,0.7962154294032023,0.7962154294032023,10.0,1.5,2,7.255458515283843,0.5946380668796399,12.973190334398199
9304,Others-CCCPS105a,2009,26.14747299,91.72804914,1214,bike,average,5,0,2016-10-10 14:03:00,0.6042807366849179,0.6042807366849179,10.0,1.0,1,4.8251368840219016,0.3980521651264088,11.990260825632044
4056,BHMMBMMBX01,687,20.0000347,78.00000286,532,car,average,5,0,2016-10-10 14:03:00,0.7743813682678311,0.7743813682678311,10.0,1.5,1,5.329257641921398,0.4388299093185368,12.194149546592685
15864,Others-CCCPS98,3103,26.14749998,91.72797778,1072,cycle,high,6,0,2016-10-10 14:03:00,0.3454721237512085,0.3454721237512085,10.0,0.5,2,4.514566548501451,0.3729304904144122,11.864652452072061
11928,Others-CCCPS135a,3883,26.14749943,91.72800489,2967,car,high,7,0,2016-10-10 14:03:00,0.7640999227401494,0.7640999227401494,10.0,1.5,2,6.416919907288179,0.5268096501436496,12.634048250718248
10616,Others-CCCPS119a,2803,26.14754061,91.72797041,502,bike,high,6,0,2016-10-10 14:03:00,0.17909382804138424,0.17909382804138424,10.0,1.0,2,4.614912593649661,0.3810473657773609,11.905236828886805
6680,BHMNCPNST01,485,26.14004753,91.73097233,322,cycle,average,4,0,2016-10-10 14:03:00,0.6639175257731958,0.6639175257731958,10.0,0.5,1,3.796701030927835,0.31486318018910603,11.574315900945532
1432,BHMBCCTHL01,387,26.14449459,91.73620513,284,car,average,4,0,2016-10-10 14:03:00,0.7338501291989664,0.7338501291989664,10.0,1.5,1,4.4806201550387605,0.3701846059667361,11.85092302983368
17176,Shopping,1920,26.15050395,91.73353109,1307,cycle,average,5,0,2016-10-10 14:03:00,0.6807291666666667,0.6807291666666667,10.0,0.5,1,4.616874999999999,0.3812061025540184,11.90603051277009
14552,Others-CCCPS8,1322,26.14754886,91.72799519,682,car,average,5,0,2016-10-10 14:03:00,0.5158850226928896,0.5158850226928896,10.0,1.5,1,5.019062027231467,0.4137385453404883,12.06869272670244
13240,Others-CCCPS202,2937,26.14749053,91.72799688,1214,cycle,average,4,0,2016-10-10 14:03:00,0.41334695267279536,0.41334695267279536,10.0,0.5,1,3.4960163432073545,0.29054114407727405,11.45270572038637
2744,BHMEURBRD01,470,26.14901995,91.7395035,409,cycle,high,5,0,2016-10-10 14:03:00,0.8702127659574468,0.8702127659574468,10.0,0.5,2,4.344255319148936,0.3591542123406411,11.795771061703206
120,BHMBCCMKT01,577,26.14453614,91.73617216,161,car,high,5,0,2016-10-10 14:03:00,0.27902946273830154,0.27902946273830154,10.0,1.5,2,4.234835355285961,0.35030335820301833,11.75151679101509
5368,BHMNCPHST01,1200,26.14001386,91.73099967,701,car,average,4,0,2016-10-10 14:03:00,0.5841666666666666,0.5841666666666666,10.0,1.5,1,4.301,0.35565533967657237,11.77827669838286
7992,Broad Street,690,26.13795775,91.74099445,608,car,average,5,0,2016-10-10 14:03:00,0.881159420289855,0.881159420289855,10.0,1.5,1,5.457391304347826,0.4491944928572037,12.24597246428602
11929,Others-CCCPS135a,3883,26.14749943,91.72800489,2899,truck,average,5,0,2016-10-10 14:30:00,0.7465876899304661,0.7465876899304661,10.0,2.0,1,5.5959052279165595,0.4603987236963945,12.301993618481973
2745,BHMEURBRD01,470,26.14901995,91.7395035,393,car,average,4,0,2016-10-10 14:30:00,0.8361702127659575,0.8361702127659575,10.0,1.5,1,4.603404255319148,0.3801164696197151,11.900582348098576
14553,Others-CCCPS8,1322,26.14754886,91.72799519,665,car,high,6,0,2016-10-10 14:30:00,0.5030257186081695,0.5030257186081695,10.0,1.5,2,5.303630862329804,0.43675698880042874,12.183784944002143
17177,Shopping,1920,26.15050395,91.73353109,1276,car,average,4,0,2016-10-10 14:30:00,0.6645833333333333,0.6645833333333333,10.0,1.5,1,4.3975,0.36346111290228994,11.817305564511448
10617,Others-CCCPS119a,2803,26.14754061,91.72797041,485,car,average,4,0,2016-10-10 14:30:00,0.17302889760970389,0.17302889760970389,10.0,1.5,1,3.8076346771316447,0.31574759016627874,11.578737950831393
6681,BHMNCPNST01,485,26.14004753,91.73097233,315,car,high,5,0,2016-10-10 14:30:00,0.6494845360824743,0.6494845360824743,10.0,1.5,2,4.679381443298968,0.3862621763523389,11.931310881761695
13241,Others-CCCPS202,2937,26.14749053,91.72799688,1177,car,average,4,0,2016-10-10 14:30:00,0.40074906367041196,0.40074906367041196,10.0,1.5,1,4.080898876404495,0.33785161472825986,11.6892580736413
15865,Others-CCCPS98,3103,26.14749998,91.72797778,1047,car,average,4,0,2016-10-10 14:30:00,0.33741540444730905,0.33741540444730905,10.0,1.5,1,4.004898485336771,0.33170403112473124,11.658520155623657
4057,BHMMBMMBX01,687,20.0000347,78.00000286,524,truck,average,4,0,2016-10-10 14:30:00,0.7627365356622998,0.7627365356622998,10.0,2.0,1,4.81528384279476,0.3972551640341527,11.986275820170764
1433,BHMBCCTHL01,387,26.14449459,91.73620513,277,car,average,4,0,2016-10-10 14:30:00,0.7157622739018088,0.7157622739018088,10.0,1.5,1,4.458914728682171,0.3684288791697718,11.842144395848859
121,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,average,3,0,2016-10-10 14:30:00,0.2668977469670711,0.2668977469670711,10.0,1.5,1,3.1202772963604857,0.26014804778987566,11.300740238949379
9305,Others-CCCPS105a,2009,26.14747299,91.72804914,1189,truck,average,5,0,2016-10-10 14:30:00,0.5918367346938775,0.5918367346938775,10.0,2.0,1,5.410204081632653,0.445377573067918,12.226887865339592
5369,BHMNCPHST01,1200,26.14001386,91.73099967,681,cycle,average,5,0,2016-10-10 14:30:00,0.5675,0.5675,10.0,0.5,1,4.481,0.3702153311856829,11.851076655928415
7993,Broad Street,690,26.13795775,91.74099445,585,car,average,5,0,2016-10-10 14:30:00,0.8478260869565217,0.8478260869565217,10.0,1.5,1,5.4173913043478255,0.44595893918851237,12.229794695942562
6682,BHMNCPNST01,485,26.14004753,91.73097233,308,car,average,4,0,2016-10-10 14:50:00,0.6350515463917525,0.6350515463917525,10.0,1.5,1,4.3620618556701025,0.36059456245483473,11.802972812274174
10618,Others-CCCPS119a,2803,26.14754061,91.72797041,458,car,high,6,0,2016-10-10 14:57:00,0.163396361041741,0.163396361041741,10.0,1.5,2,4.89607563325009,0.4037903183843496,12.018951591921747
1434,BHMBCCTHL01,387,26.14449459,91.73620513,268,cycle,average,4,0,2016-10-10 14:57:00,0.6925064599483204,0.6925064599483204,10.0,0.5,1,3.8310077519379844,0.3176382111147349,11.588191055573676
11930,Others-CCCPS135a,3883,26.14749943,91.72800489,2829,bike,average,5,0,2016-10-10 14:57:00,0.7285603914499099,0.7285603914499099,10.0,1.0,1,4.9742724697398915,0.41011556991396525,12.050577849569827
7994,Broad Street,690,26.13795775,91.74099445,565,car,average,4,0,2016-10-10 14:57:00,0.8188405797101449,0.8188405797101449,10.0,1.5,1,4.5826086956521745,0.378434340885391,11.892171704426955
15866,Others-CCCPS98,3103,26.14749998,91.72797778,1012,bike,average,5,0,2016-10-10 14:57:00,0.32613599742184984,0.32613599742184984,10.0,1.0,1,4.491363196906219,0.37105359817991507,11.855267990899577
14554,Others-CCCPS8,1322,26.14754886,91.72799519,641,car,average,4,0,2016-10-10 14:57:00,0.4848714069591528,0.4848714069591528,10.0,1.5,1,4.181845688350983,0.3460170854216635,11.730085427108317
2746,BHMEURBRD01,470,26.14901995,91.7395035,378,cycle,average,4,0,2016-10-10 14:57:00,0.8042553191489362,0.8042553191489362,10.0,0.5,1,3.965106382978724,0.32848529405549337,11.642426470277467
13242,Others-CCCPS202,2937,26.14749053,91.72799688,1144,cycle,average,4,0,2016-10-10 14:57:00,0.3895131086142322,0.3895131086142322,10.0,0.5,1,3.4674157303370787,0.28822767362979307,11.441138368148964
5370,BHMNCPHST01,1200,26.14001386,91.73099967,661,bike,average,4,0,2016-10-10 14:57:00,0.5508333333333333,0.5508333333333333,10.0,1.0,1,3.9610000000000003,0.32815313349269687,11.640765667463484
122,BHMBCCMKT01,577,26.14453614,91.73617216,137,car,average,4,0,2016-10-10 14:57:00,0.23743500866551126,0.23743500866551126,10.0,1.5,1,3.8849220103986135,0.3219992730336613,11.609996365168307
4058,BHMMBMMBX01,687,20.0000347,78.00000286,513,car,average,4,0,2016-10-10 14:57:00,0.7467248908296943,0.7467248908296943,10.0,1.5,1,4.496069868995633,0.3714343154335708,11.857171577167854
9306,Others-CCCPS105a,2009,26.14747299,91.72804914,1154,bike,average,5,0,2016-10-10 14:57:00,0.5744151319064211,0.5744151319064211,10.0,1.0,1,4.789298158287705,0.3951532121131463,11.975766060565732
17178,Shopping,1920,26.15050395,91.73353109,1244,car,high,7,0,2016-10-10 14:57:00,0.6479166666666667,0.6479166666666667,10.0,1.5,2,6.2775,0.5155321353307781,12.57766067665389
2747,BHMEURBRD01,470,26.14901995,91.7395035,360,bike,low,2,0,2016-10-10 15:30:00,0.7659574468085106,0.7659574468085106,10.0,1.0,0,3.119148936170213,0.2600567760410446,11.300283880205221
7995,Broad Street,690,26.13795775,91.74099445,541,car,low,3,0,2016-10-10 15:30:00,0.7840579710144927,0.7840579710144927,10.0,1.5,0,4.240869565217391,0.3507914584550506,11.753957292275253
9307,Others-CCCPS105a,2009,26.14747299,91.72804914,1090,bike,low,3,0,2016-10-10 15:30:00,0.5425584868093579,0.5425584868093579,10.0,1.0,0,3.65107018417123,0.30308326967665744,11.515416348383287
11931,Others-CCCPS135a,3883,26.14749943,91.72800489,2685,car,average,5,0,2016-10-10 15:30:00,0.6914756631470512,0.6914756631470512,10.0,1.5,1,5.229770795776462,0.43078253356776763,12.153912667838839
17179,Shopping,1920,26.15050395,91.73353109,1197,car,low,3,0,2016-10-10 15:30:00,0.6234375,0.6234375,10.0,1.5,0,4.048125000000001,0.335200573827315,11.676002869136575
1435,BHMBCCTHL01,387,26.14449459,91.73620513,257,bike,low,2,0,2016-10-10 15:30:00,0.6640826873385013,0.6640826873385013,10.0,1.0,0,2.9968992248062016,0.2501681384885378,11.25084069244269
123,BHMBCCMKT01,577,26.14453614,91.73617216,129,bike,low,1,0,2016-10-10 15:30:00,0.22357019064124783,0.22357019064124783,10.0,1.0,0,1.6682842287694974,0.142698010370919,10.713490051854595
5371,BHMNCPHST01,1200,26.14001386,91.73099967,641,bike,low,2,0,2016-10-10 15:30:00,0.5341666666666667,0.5341666666666667,10.0,1.0,0,2.841,0.23755763076934217,11.18778815384671
6683,BHMNCPNST01,485,26.14004753,91.73097233,303,car,low,2,0,2016-10-10 15:30:00,0.6247422680412371,0.6247422680412371,10.0,1.5,0,3.2496907216494844,0.27061614986416865,11.353080749320842
15867,Others-CCCPS98,3103,26.14749998,91.72797778,956,car,low,3,0,2016-10-10 15:30:00,0.30808894618111504,0.30808894618111504,10.0,1.5,0,3.6697067354173383,0.30459075872055985,11.522953793602799
10619,Others-CCCPS119a,2803,26.14754061,91.72797041,439,truck,low,2,0,2016-10-10 15:30:00,0.15661790938280415,0.15661790938280415,10.0,2.0,0,2.987941491259365,0.24944355779752214,11.247217788987612
13243,Others-CCCPS202,2937,26.14749053,91.72799688,1101,car,average,3,0,2016-10-10 15:30:00,0.3748723186925434,0.3748723186925434,10.0,1.5,1,3.249846782431052,0.27062877344002717,11.353143867200135
4059,BHMMBMMBX01,687,20.0000347,78.00000286,471,bike,low,2,0,2016-10-10 15:30:00,0.6855895196506551,0.6855895196506551,10.0,1.0,0,3.0227074235807865,0.25225573379422334,11.261278668971118
14555,Others-CCCPS8,1322,26.14754886,91.72799519,619,bike,low,2,0,2016-10-10 15:30:00,0.4682299546142209,0.4682299546142209,10.0,1.0,0,2.7618759455370654,0.2311573776518603,11.155786888259303
2748,BHMEURBRD01,470,26.14901995,91.7395035,348,car,low,2,0,2016-10-10 15:57:00,0.7404255319148936,0.7404255319148936,10.0,1.5,0,3.388510638297872,0.2818451321291462,11.409225660645731
15868,Others-CCCPS98,3103,26.14749998,91.72797778,919,car,low,3,0,2016-10-10 15:57:00,0.29616500161134385,0.29616500161134385,10.0,1.5,0,3.6553980019336128,0.30343334184262005,11.5171667092131
7996,Broad Street,690,26.13795775,91.74099445,517,car,average,3,0,2016-10-10 15:57:00,0.7492753623188406,0.7492753623188406,10.0,1.5,1,3.699130434782609,0.30697080768125407,11.53485403840627
9308,Others-CCCPS105a,2009,26.14747299,91.72804914,1047,car,low,3,0,2016-10-10 15:57:00,0.5211548033847685,0.5211548033847685,10.0,1.5,0,3.9253857640617222,0.32527233919900356,11.626361695995017
14556,Others-CCCPS8,1322,26.14754886,91.72799519,594,car,low,2,0,2016-10-10 15:57:00,0.4493192133131619,0.4493192133131619,10.0,1.5,0,3.039183055975794,0.2535884286152152,11.267942143076075
124,BHMBCCMKT01,577,26.14453614,91.73617216,130,car,average,3,0,2016-10-10 15:57:00,0.22530329289428075,0.22530329289428075,10.0,1.5,1,3.070363951473137,0.2561106151357029,11.280553075678515
5372,BHMNCPHST01,1200,26.14001386,91.73099967,618,cycle,low,2,0,2016-10-10 15:57:00,0.515,0.515,10.0,0.5,0,2.518,0.2114305348946604,11.057152674473302
13244,Others-CCCPS202,2937,26.14749053,91.72799688,1054,car,average,4,0,2016-10-10 15:57:00,0.35886959482465103,0.35886959482465103,10.0,1.5,1,4.030643513789581,0.3337865166562575,11.668932583281288
1436,BHMBCCTHL01,387,26.14449459,91.73620513,245,car,low,2,0,2016-10-10 15:57:00,0.6330749354005168,0.6330749354005168,10.0,1.5,0,3.25968992248062,0.2714249736374977,11.357124868187489
10620,Others-CCCPS119a,2803,26.14754061,91.72797041,417,car,low,2,0,2016-10-10 15:57:00,0.14876917588298252,0.14876917588298252,10.0,1.5,0,2.6785230110595792,0.22441505532824005,11.122075276641201
17180,Shopping,1920,26.15050395,91.73353109,1135,car,low,2,0,2016-10-10 15:57:00,0.5911458333333334,0.5911458333333334,10.0,1.5,0,3.209375,0.2673550578369455,11.336775289184729
6684,BHMNCPNST01,485,26.14004753,91.73097233,294,car,low,2,0,2016-10-10 15:57:00,0.6061855670103092,0.6061855670103092,10.0,1.5,0,3.227422680412371,0.2688149138011859,11.34407456900593
4060,BHMMBMMBX01,687,20.0000347,78.00000286,453,cycle,low,3,0,2016-10-10 15:57:00,0.6593886462882096,0.6593886462882096,10.0,0.5,0,3.4912663755458517,0.29015692469494053,11.450784623474703
11932,Others-CCCPS135a,3883,26.14749943,91.72800489,2560,car,average,4,0,2016-10-10 15:57:00,0.6592840587174865,0.6592840587174865,10.0,1.5,1,4.391140870460983,0.36294673027954877,11.814733651397745
11933,Others-CCCPS135a,3883,26.14749943,91.72800489,2238,bike,low,3,0,2016-10-10 16:30:00,0.5763584857069276,0.5763584857069276,10.0,1.0,0,3.691630182848314,0.30636412098970117,11.531820604948507
17181,Shopping,1920,26.15050395,91.73353109,1003,car,low,2,0,2016-10-10 16:30:00,0.5223958333333333,0.5223958333333333,10.0,1.5,0,3.126875,0.2606817283952699,11.303408641976349
